player_x,player_y,coins_collected,lives_left,enemy_distance,rewards_collected
3,5,15,2,8.94427190999916,0
3,5,15,2,8.94427190999916,0
3,5,15,2,8.94427190999916,0
3,5,15,2,8.94427190999916,0
3,5,15,2,8.94427190999916,0
3,5,15,2,8.94427190999916,0
3,5,15,2,8.94427190999916,0
3,5,15,2,8.94427190999916,0
3,5,15,2,8.94427190999916,0
3,5,15,2,8.54400374531753,0
3,5,15,2,8.54400374531753,0
3,5,15,2,8.54400374531753,0
3,5,15,2,8.54400374531753,0
3,6,15,2,8.246211251235321,0
3,6,15,2,8.246211251235321,0
3,6,15,2,8.246211251235321,0
3,6,15,2,8.246211251235321,0
3,6,15,2,8.246211251235321,0
3,6,15,2,8.246211251235321,0
3,6,15,2,8.246211251235321,0
3,6,15,2,8.246211251235321,0
3,7,15,2,8.06225774829855,0
3,7,15,2,8.06225774829855,0
3,7,15,2,8.06225774829855,0
3,7,15,2,8.06225774829855,0
3,7,15,2,8.06225774829855,0
3,7,15,2,8.06225774829855,0
3,7,15,2,8.06225774829855,0
3,7,15,2,8.06225774829855,0
4,7,16,2,7.0710678118654755,0
4,7,16,2,7.0710678118654755,0
4,7,16,2,7.0710678118654755,0
4,7,16,2,7.0710678118654755,0
4,7,16,2,7.0,0
4,7,16,2,7.0,0
4,7,16,2,7.0,0
4,7,16,2,7.0,0
5,7,17,2,6.0,0
5,7,17,2,6.0,0
5,7,17,2,6.0,0
5,7,17,2,6.0,0
5,7,17,2,6.0,0
5,7,17,2,6.0,0
5,7,17,2,6.0,0
5,7,17,2,6.0,0
6,7,18,2,5.0,0
6,7,18,2,5.0,0
6,7,18,2,5.0,0
6,7,18,2,5.0,0
6,7,18,2,5.0,0
6,7,18,2,5.0,0
6,7,18,2,5.0,0
6,7,18,2,5.0,0
7,7,19,2,4.0,0
7,7,19,2,4.0,0
7,7,19,2,4.0,0
7,7,19,2,4.0,0
7,7,19,2,3.0,0
7,7,19,2,3.0,0
7,7,19,2,3.0,0
7,7,19,2,3.0,0
7,7,19,2,3.0,0
11,8,19,2,12.041594578792296,0
11,8,19,2,12.041594578792296,0
11,8,19,2,12.041594578792296,0
11,8,19,2,12.041594578792296,0
11,8,20,2,11.40175425099138,0
11,8,20,2,11.40175425099138,0
11,8,20,2,11.40175425099138,0
11,8,20,2,11.40175425099138,0
11,8,20,2,11.40175425099138,0
11,8,20,2,11.40175425099138,0
11,8,20,2,11.40175425099138,0
11,8,20,2,11.40175425099138,0
11,8,20,2,10.816653826391969,0
11,8,20,2,10.816653826391969,0
11,8,20,2,10.816653826391969,0
11,8,20,2,10.816653826391969,0
11,8,20,2,10.816653826391969,0
11,8,20,2,10.816653826391969,0
11,8,20,2,10.816653826391969,0
11,8,20,2,10.816653826391969,0
11,8,20,2,10.0,0
11,8,20,2,10.0,0
11,8,20,2,10.0,0
11,8,20,2,10.0,0
11,8,20,2,10.0,0
11,8,20,2,10.0,0
11,8,20,2,10.0,0
11,8,20,2,10.0,0
11,8,20,2,9.219544457292887,0
11,8,20,2,9.219544457292887,0
11,8,20,2,9.219544457292887,0
11,8,20,2,9.219544457292887,0
11,8,20,2,9.219544457292887,0
11,8,20,2,9.219544457292887,0
11,8,20,2,9.219544457292887,0
11,8,20,2,9.219544457292887,0
11,8,20,2,8.602325267042627,0
11,8,20,2,8.602325267042627,0
11,8,20,2,8.602325267042627,0
11,8,20,2,8.602325267042627,0
11,9,21,2,7.810249675906654,0
11,9,21,2,7.810249675906654,0
11,9,21,2,7.810249675906654,0
11,9,21,2,7.810249675906654,0
11,9,21,2,7.211102550927978,0
11,9,21,2,7.211102550927978,0
11,9,21,2,7.211102550927978,0
11,9,21,2,7.211102550927978,0
11,9,21,2,7.211102550927978,0
2,11,21,2,11.661903789690601,0
2,11,21,2,11.661903789690601,0
2,11,21,2,11.661903789690601,0
2,11,21,2,11.661903789690601,0
2,11,22,2,11.661903789690601,0
2,11,22,2,11.661903789690601,0
2,11,22,2,11.661903789690601,0
2,11,22,2,11.661903789690601,0
2,11,22,2,11.661903789690601,0
2,11,22,2,11.661903789690601,0
2,11,22,2,11.661903789690601,0
2,11,22,2,11.661903789690601,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,11.180339887498949,0
2,11,22,2,10.770329614269007,0
2,11,22,2,10.770329614269007,0
2,11,22,2,10.770329614269007,0
2,11,22,2,10.770329614269007,0
1,11,23,2,11.180339887498949,0
1,11,23,2,11.180339887498949,0
1,11,23,2,11.180339887498949,0
1,11,23,2,11.180339887498949,0
1,11,23,2,11.180339887498949,0
1,11,23,2,11.180339887498949,0
1,11,23,2,11.180339887498949,0
1,11,23,2,11.180339887498949,0
1,10,23,2,10.295630140987,0
1,10,23,2,10.295630140987,0
1,10,23,2,10.295630140987,0
1,10,23,2,10.295630140987,0
1,10,23,2,9.848857801796104,0
1,10,23,2,9.848857801796104,0
1,10,23,2,9.848857801796104,0
1,10,23,2,9.848857801796104,0
1,9,24,2,8.94427190999916,0
1,9,24,2,8.94427190999916,0
1,9,24,2,8.94427190999916,0
1,9,24,2,8.94427190999916,0
1,9,24,2,8.94427190999916,0
1,9,24,2,8.94427190999916,0
1,9,24,2,8.94427190999916,0
1,9,24,2,8.94427190999916,0
1,8,25,2,8.06225774829855,0
1,8,25,2,8.06225774829855,0
1,8,25,2,8.06225774829855,0
1,8,25,2,8.06225774829855,0
1,8,25,2,7.615773105863909,0
1,8,25,2,7.615773105863909,0
1,8,25,2,7.615773105863909,0
1,8,25,2,7.615773105863909,0
1,7,26,2,6.708203932499369,0
1,7,26,2,6.708203932499369,0
1,7,26,2,6.708203932499369,0
1,7,26,2,6.708203932499369,0
1,7,26,2,6.708203932499369,0
1,7,26,2,6.708203932499369,0
1,7,26,2,6.708203932499369,0
1,7,26,2,6.708203932499369,0
1,6,27,2,5.830951894845301,0
1,6,27,2,5.830951894845301,0
1,6,27,2,5.830951894845301,0
1,6,27,2,5.830951894845301,0
1,6,27,2,5.385164807134504,0
1,6,27,2,5.385164807134504,0
1,6,27,2,5.385164807134504,0
1,6,27,2,5.385164807134504,0
1,5,28,2,4.47213595499958,0
1,5,28,2,4.47213595499958,0
1,5,28,2,4.47213595499958,0
1,5,28,2,4.47213595499958,0
1,5,28,2,4.47213595499958,0
1,5,28,2,4.47213595499958,0
1,5,28,2,4.47213595499958,0
1,5,28,2,4.47213595499958,0
1,4,29,2,3.605551275463989,0
1,4,29,2,3.605551275463989,0
1,4,29,2,3.605551275463989,0
1,4,29,2,3.605551275463989,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.8284271247461903,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,2.23606797749979,0
1,4,29,2,1.4142135623730951,0
1,4,29,2,1.4142135623730951,0
1,4,29,2,1.4142135623730951,0
1,4,29,2,1.4142135623730951,0
1,5,29,2,2.23606797749979,0
1,5,29,2,2.23606797749979,0
1,5,29,2,2.23606797749979,0
1,5,29,2,2.23606797749979,0
1,5,29,2,2.23606797749979,0
1,5,29,2,2.23606797749979,0
1,5,29,2,2.23606797749979,0
1,5,29,2,2.23606797749979,0
1,6,29,2,3.1622776601683795,0
1,6,29,2,3.1622776601683795,0
1,6,29,2,3.1622776601683795,0
1,6,29,2,3.1622776601683795,0
1,6,29,2,3.0,0
1,6,29,2,3.0,0
1,6,29,2,3.0,0
1,6,29,2,3.0,0
1,7,29,2,4.0,0
1,7,29,2,4.0,0
1,7,29,2,4.0,0
1,7,29,2,4.0,0
1,7,29,2,4.0,0
1,7,29,2,4.0,0
1,7,29,2,4.0,0
1,7,29,2,4.0,0
1,8,29,2,5.0,0
1,8,29,2,5.0,0
1,8,29,2,5.0,0
1,8,29,2,5.0,0
1,8,29,2,4.0,0
1,8,29,2,4.0,0
1,8,29,2,4.0,0
1,8,29,2,4.0,0
1,9,29,2,5.0,0
1,9,29,2,5.0,0
1,9,29,2,5.0,0
1,9,29,2,5.0,0
1,9,29,2,5.0,0
1,9,29,2,5.0,0
1,9,29,2,5.0,0
1,9,29,2,5.0,0
1,10,29,2,6.0,0
1,10,29,2,6.0,0
1,10,29,2,6.0,0
1,10,29,2,6.0,0
1,10,29,2,5.0,0
1,10,29,2,5.0,0
1,10,29,2,5.0,0
1,10,29,2,5.0,0
1,11,29,2,6.0,0
1,11,29,2,6.0,0
1,11,29,2,6.0,0
1,11,29,2,6.0,0
1,11,29,2,6.0,0
1,11,29,2,6.0,0
1,11,29,2,6.0,0
1,11,29,2,6.0,0
1,12,30,2,7.0,0
1,12,30,2,7.0,0
1,12,30,2,7.0,0
1,12,30,2,7.0,0
1,12,30,2,6.0,0
1,12,30,2,6.0,0
1,12,30,2,6.0,0
1,12,30,2,6.0,0
1,13,31,2,7.0,0
1,13,31,2,7.0,0
1,13,31,2,7.0,0
1,13,31,2,7.0,0
1,13,31,2,7.0,0
1,13,31,2,7.0,0
1,13,31,2,7.0,0
1,13,31,2,7.0,0
1,14,32,2,8.0,0
1,14,32,2,8.0,0
1,14,32,2,8.0,0
1,14,32,2,8.0,0
1,14,32,2,7.0,0
1,14,32,2,7.0,0
1,14,32,2,7.0,0
1,14,32,2,7.0,0
1,15,33,2,8.0,0
1,15,33,2,8.0,0
1,15,33,2,8.0,0
1,15,33,2,8.0,0
1,15,33,2,8.0,0
1,15,33,2,8.0,0
1,15,33,2,8.0,0
1,15,33,2,8.0,0
1,16,34,2,9.0,0
1,16,34,2,9.0,0
1,16,34,2,9.0,0
1,16,34,2,9.0,0
1,16,34,2,8.0,0
1,16,34,2,8.0,0
1,16,34,2,8.0,0
1,16,34,2,8.0,0
1,17,35,2,9.0,0
1,17,35,2,9.0,0
1,17,35,2,9.0,0
1,17,35,2,9.0,0
1,17,35,2,9.0,0
1,17,35,2,9.0,0
1,17,35,2,9.0,0
1,17,35,2,9.0,0
1,18,36,2,10.0,0
1,18,36,2,10.0,0
1,18,36,2,10.0,0
1,18,36,2,10.0,0
1,18,36,2,9.0,0
1,18,36,2,9.0,0
1,18,36,2,9.0,0
1,18,36,2,9.0,0
1,19,37,2,10.0,0
1,19,37,2,10.0,0
1,19,37,2,10.0,0
1,19,37,2,10.0,0
1,19,37,2,10.0,0
1,19,37,2,10.0,0
1,19,37,2,10.0,0
1,19,37,2,10.0,0
1,20,38,2,11.0,0
1,20,38,2,11.0,0
1,20,38,2,11.0,0
1,20,38,2,11.0,0
1,20,38,2,10.0,0
1,20,38,2,10.0,0
1,20,38,2,10.0,0
1,20,38,2,10.0,0
1,21,39,2,11.0,0
1,21,39,2,11.0,0
1,21,39,2,11.0,0
1,21,39,2,11.0,0
1,21,39,2,11.0,0
1,21,39,2,11.0,0
1,21,39,2,11.0,0
1,21,39,2,11.0,0
1,21,39,2,11.0,0
1,21,39,2,11.0,0
1,21,39,2,11.0,0
1,21,39,2,11.0,0
1,21,39,2,10.0,0
1,21,39,2,10.0,0
1,21,39,2,10.0,0
1,21,39,2,10.0,0
1,20,39,2,9.0,0
1,20,39,2,9.0,0
1,20,39,2,9.0,0
1,20,39,2,9.0,0
1,20,39,2,9.0,0
1,20,39,2,9.0,0
1,20,39,2,9.0,0
1,20,39,2,9.0,0
1,19,39,2,8.0,0
1,19,39,2,8.0,0
1,19,39,2,8.0,0
1,19,39,2,8.0,0
1,19,39,2,7.0,0
1,19,39,2,7.0,0
1,19,39,2,7.0,0
1,19,39,2,7.0,0
2,19,40,2,7.0710678118654755,0
2,19,40,2,7.0710678118654755,0
2,19,40,2,7.0710678118654755,0
2,19,40,2,7.0710678118654755,0
2,19,40,2,7.0710678118654755,0
2,19,40,2,7.0710678118654755,0
2,19,40,2,7.0710678118654755,0
2,19,40,2,7.0710678118654755,0
3,19,41,2,7.280109889280518,0
3,19,41,2,7.280109889280518,0
3,19,41,2,7.280109889280518,0
3,19,41,2,7.280109889280518,0
3,19,41,2,6.324555320336759,0
3,19,41,2,6.324555320336759,0
3,19,41,2,6.324555320336759,0
3,19,41,2,6.324555320336759,0
4,19,42,2,6.708203932499369,0
4,19,42,2,6.708203932499369,0
4,19,42,2,6.708203932499369,0
4,19,42,2,6.708203932499369,0
4,19,42,2,6.708203932499369,0
4,19,42,2,6.708203932499369,0
4,19,42,2,6.708203932499369,0
4,19,42,2,6.708203932499369,0
4,19,42,2,6.708203932499369,0
4,19,42,2,6.708203932499369,0
4,19,42,2,6.708203932499369,0
4,19,42,2,6.708203932499369,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.830951894845301,0
4,19,42,2,5.0,0
4,19,42,2,5.0,0
4,19,42,2,5.0,0
4,19,42,2,5.0,0
3,19,42,2,4.47213595499958,0
3,19,42,2,4.47213595499958,0
3,19,42,2,4.47213595499958,0
3,19,42,2,4.47213595499958,0
3,19,42,2,4.47213595499958,0
3,19,42,2,4.47213595499958,0
3,19,42,2,4.47213595499958,0
3,19,42,2,4.47213595499958,0
3,20,43,2,5.385164807134504,0
3,20,43,2,5.385164807134504,0
3,20,43,2,5.385164807134504,0
3,20,43,2,5.385164807134504,0
3,20,43,2,4.47213595499958,0
3,20,43,2,4.47213595499958,0
3,20,43,2,4.47213595499958,0
3,20,43,2,4.47213595499958,0
3,21,44,2,5.385164807134504,0
3,21,44,2,5.385164807134504,0
3,21,44,2,5.385164807134504,0
3,21,44,2,5.385164807134504,0
3,21,44,2,5.385164807134504,0
3,21,44,2,5.385164807134504,0
3,21,44,2,5.385164807134504,0
3,21,44,2,5.385164807134504,0
4,21,45,2,5.830951894845301,0
4,21,45,2,5.830951894845301,0
4,21,45,2,5.830951894845301,0
4,21,45,2,5.830951894845301,0
4,21,45,2,5.0,0
4,21,45,2,5.0,0
4,21,45,2,5.0,0
4,21,45,2,5.0,0
5,21,46,2,5.656854249492381,0
5,21,46,2,5.656854249492381,0
5,21,46,2,5.656854249492381,0
5,21,46,2,5.656854249492381,0
5,21,46,2,5.656854249492381,0
5,21,46,2,5.656854249492381,0
5,21,46,2,5.656854249492381,0
5,21,46,2,5.656854249492381,0
6,21,47,2,6.4031242374328485,0
6,21,47,2,6.4031242374328485,0
6,21,47,2,6.4031242374328485,0
6,21,47,2,6.4031242374328485,0
6,21,47,2,5.830951894845301,0
6,21,47,2,5.830951894845301,0
6,21,47,2,5.830951894845301,0
6,21,47,2,5.830951894845301,0
7,21,48,2,6.708203932499369,0
7,21,48,2,6.708203932499369,0
7,21,48,2,6.708203932499369,0
7,21,48,2,6.708203932499369,0
7,21,48,2,6.708203932499369,0
7,21,48,2,6.708203932499369,0
7,21,48,2,6.708203932499369,0
7,21,48,2,6.708203932499369,0
8,21,49,2,7.615773105863909,0
8,21,49,2,7.615773105863909,0
8,21,49,2,7.615773105863909,0
8,21,49,2,7.615773105863909,0
8,21,49,2,7.280109889280518,0
8,21,49,2,7.280109889280518,0
8,21,49,2,7.280109889280518,0
8,21,49,2,7.280109889280518,0
9,21,50,2,8.246211251235321,0
9,21,50,2,8.246211251235321,0
9,21,50,2,8.246211251235321,0
9,21,50,2,8.246211251235321,0
9,21,50,2,8.246211251235321,0
9,21,50,2,8.246211251235321,0
9,21,50,2,8.246211251235321,0
9,21,50,2,8.246211251235321,0
8,21,50,2,7.280109889280518,0
8,21,50,2,7.280109889280518,0
8,21,50,2,7.280109889280518,0
8,21,50,2,7.280109889280518,0
8,21,50,2,6.324555320336759,0
8,21,50,2,6.324555320336759,0
8,21,50,2,6.324555320336759,0
8,21,50,2,6.324555320336759,0
7,21,50,2,5.385164807134504,0
7,21,50,2,5.385164807134504,0
7,21,50,2,5.385164807134504,0
7,21,50,2,5.385164807134504,0
7,21,50,2,5.385164807134504,0
7,21,50,2,5.385164807134504,0
7,21,50,2,5.385164807134504,0
7,21,50,2,5.385164807134504,0
6,21,50,2,4.47213595499958,0
6,21,50,2,4.47213595499958,0
6,21,50,2,4.47213595499958,0
6,21,50,2,4.47213595499958,0
6,21,50,2,3.605551275463989,0
6,21,50,2,3.605551275463989,0
6,21,50,2,3.605551275463989,0
6,21,50,2,3.605551275463989,0
5,21,50,2,2.8284271247461903,0
5,21,50,2,2.8284271247461903,0
5,21,50,2,2.8284271247461903,0
5,21,50,2,2.8284271247461903,0
5,21,50,2,2.8284271247461903,0
5,21,50,2,2.8284271247461903,0
5,21,50,2,2.8284271247461903,0
5,21,50,2,2.8284271247461903,0
4,21,50,2,2.23606797749979,0
4,21,50,2,2.23606797749979,0
4,21,50,2,2.23606797749979,0
4,21,50,2,2.23606797749979,0
4,21,50,2,1.4142135623730951,0
4,21,50,2,1.4142135623730951,0
4,21,50,2,1.4142135623730951,0
4,21,50,2,1.4142135623730951,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,2,1.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.0,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,21,50,1,25.612496949731394,0
3,20,50,1,24.839484696748443,0
3,20,50,1,24.839484696748443,0
3,20,50,1,24.839484696748443,0
3,20,50,1,24.839484696748443,0
3,20,50,1,24.839484696748443,0
3,20,50,1,24.08318915758459,0
3,20,50,1,24.08318915758459,0
3,20,50,1,24.08318915758459,0
3,20,50,1,24.08318915758459,0
3,20,50,1,24.08318915758459,0
3,19,50,1,23.345235059857504,0
3,19,50,1,23.345235059857504,0
3,19,50,1,23.345235059857504,0
3,19,50,1,23.345235059857504,0
3,19,50,1,23.345235059857504,0
3,19,50,1,23.345235059857504,0
3,19,50,1,23.345235059857504,0
3,19,50,1,23.345235059857504,0
3,19,50,1,23.345235059857504,0
3,19,50,1,23.345235059857504,0
3,18,51,1,22.627416997969522,0
3,18,51,1,22.627416997969522,0
3,18,51,1,22.627416997969522,0
3,18,51,1,22.627416997969522,0
3,18,51,1,22.627416997969522,0
